epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
45,330.043,0.88982,0.65041,1.07139,0.89986,0.87037,0.91458,0.69871,0.83739,0.66947,1.00685,0.005644,0.005644,0.005644
46,337.349,0.86752,0.6334,1.06196,0.9235,0.85741,0.90613,0.69278,0.85838,0.65173,1.01923,0.005545,0.005545,0.005545
47,344.549,0.85343,0.61982,1.05203,0.87959,0.85221,0.89986,0.69564,0.85757,0.69717,1.0347,0.005446,0.005446,0.005446
48,351.799,0.85017,0.59642,1.04476,0.89742,0.86481,0.91105,0.69633,0.86469,0.63781,1.01707,0.005347,0.005347,0.005347
49,359.06,0.85581,0.61351,1.06105,0.91634,0.83159,0.91023,0.69657,0.84439,0.64104,1.01831,0.005248,0.005248,0.005248
50,366.279,0.85071,0.61154,1.05163,0.87386,0.87237,0.91558,0.69884,0.82993,0.67133,1.02322,0.005149,0.005149,0.005149
51,373.367,0.84703,0.6015,1.0431,0.88849,0.86111,0.91047,0.70129,0.82547,0.62715,1.02028,0.00505,0.00505,0.00505
52,380.738,0.83476,0.58606,1.04279,0.93727,0.86481,0.92971,0.7166,0.8278,0.62149,1.00166,0.004951,0.004951,0.004951
53,387.797,0.84773,0.58715,1.04426,0.90839,0.84465,0.92504,0.70932,0.84679,0.62328,1.0112,0.004852,0.004852,0.004852
54,394.789,0.83666,0.59409,1.03826,0.91154,0.87222,0.91285,0.69757,0.83585,0.63001,1.00773,0.004753,0.004753,0.004753
55,401.901,0.81925,0.57679,1.03338,0.92664,0.83519,0.91824,0.70547,0.8485,0.65154,1.02811,0.004654,0.004654,0.004654
56,409.437,0.82572,0.58188,1.03644,0.90693,0.87778,0.92604,0.70599,0.84541,0.64137,1.01343,0.004555,0.004555,0.004555
57,416.545,0.82646,0.56979,1.03681,0.89323,0.89074,0.92745,0.72434,0.80372,0.61242,0.99253,0.004456,0.004456,0.004456
58,423.811,0.81452,0.57285,1.03591,0.91249,0.84959,0.91504,0.70073,0.8341,0.64078,1.01659,0.004357,0.004357,0.004357
59,430.853,0.81438,0.56838,1.0325,0.92691,0.8537,0.92797,0.72109,0.82306,0.61134,1.01624,0.004258,0.004258,0.004258
60,437.989,0.81371,0.57278,1.03796,0.9179,0.86957,0.92015,0.71091,0.82608,0.59329,1.0066,0.004159,0.004159,0.004159
61,445.305,0.81367,0.56826,1.03402,0.891,0.9,0.92827,0.71662,0.81954,0.61025,1.00167,0.00406,0.00406,0.00406
62,452.787,0.79664,0.54699,1.03133,0.9212,0.88759,0.93666,0.73122,0.80511,0.5858,0.98954,0.003961,0.003961,0.003961
63,459.977,0.78538,0.53507,1.02295,0.91668,0.88889,0.93372,0.71997,0.82184,0.58337,0.98794,0.003862,0.003862,0.003862
64,467.365,0.79557,0.54218,1.02933,0.91601,0.88519,0.92851,0.72412,0.80587,0.59095,0.99247,0.003763,0.003763,0.003763
65,474.633,0.80076,0.54297,1.02931,0.89626,0.87593,0.90996,0.71367,0.80958,0.61534,1.00247,0.003664,0.003664,0.003664
66,481.807,0.7814,0.53372,1.01986,0.92553,0.87457,0.92448,0.73063,0.81016,0.58117,0.98672,0.003565,0.003565,0.003565
67,488.798,0.78051,0.53514,1.02018,0.93129,0.87854,0.92946,0.73314,0.79668,0.58172,0.98224,0.003466,0.003466,0.003466
68,496.173,0.76199,0.5284,1.01047,0.90726,0.88333,0.93121,0.7316,0.79513,0.57368,0.98736,0.003367,0.003367,0.003367
69,503.993,0.77785,0.52513,1.01855,0.91484,0.8963,0.93613,0.73282,0.80588,0.57021,0.99249,0.003268,0.003268,0.003268
70,511.145,0.78509,0.52503,1.01378,0.91342,0.9037,0.9259,0.72168,0.79343,0.56901,0.99006,0.003169,0.003169,0.003169
71,518.206,0.79335,0.53496,1.01249,0.90024,0.8963,0.92866,0.72516,0.78802,0.56907,0.97889,0.00307,0.00307,0.00307
72,525.272,0.76379,0.51369,1.00997,0.9078,0.88889,0.93259,0.73235,0.78929,0.58797,0.98338,0.002971,0.002971,0.002971
73,532.252,0.74744,0.50233,1.00453,0.91043,0.86667,0.92453,0.72462,0.77436,0.58286,0.96729,0.002872,0.002872,0.002872
74,539.326,0.75051,0.50073,0.99979,0.9061,0.88889,0.92509,0.72487,0.78868,0.57212,0.98305,0.002773,0.002773,0.002773
75,546.42,0.75649,0.5058,1.00614,0.87871,0.9037,0.93323,0.73516,0.78313,0.57225,0.98836,0.002674,0.002674,0.002674
76,553.417,0.75477,0.50064,1.00301,0.90818,0.89074,0.92161,0.72393,0.7916,0.56896,0.98516,0.002575,0.002575,0.002575
77,560.425,0.73826,0.49449,1.00032,0.89841,0.90073,0.93838,0.748,0.77535,0.55211,0.97157,0.002476,0.002476,0.002476
78,567.491,0.72781,0.49511,0.99793,0.9196,0.88333,0.92716,0.73176,0.79299,0.57591,0.97867,0.002377,0.002377,0.002377
79,574.558,0.74774,0.49298,1.00309,0.92409,0.88333,0.92765,0.73607,0.79549,0.56113,0.99207,0.002278,0.002278,0.002278
80,581.646,0.72491,0.4848,0.99842,0.9121,0.88389,0.93058,0.73503,0.79268,0.55946,0.97621,0.002179,0.002179,0.002179
81,588.682,0.7276,0.48909,1.00091,0.91121,0.89321,0.9298,0.72409,0.79641,0.55691,0.97709,0.00208,0.00208,0.00208
82,595.869,0.72426,0.48158,0.99571,0.91972,0.91231,0.92737,0.72957,0.796,0.57382,0.9793,0.001981,0.001981,0.001981
83,602.992,0.72354,0.48913,0.99509,0.93182,0.89444,0.93248,0.73405,0.7886,0.55833,0.98139,0.001882,0.001882,0.001882
84,610.151,0.70665,0.45772,0.99242,0.91622,0.91137,0.93218,0.73683,0.77794,0.55353,0.98014,0.001783,0.001783,0.001783
85,617.307,0.71533,0.47025,0.99372,0.92262,0.90532,0.92488,0.72838,0.77902,0.54153,0.9809,0.001684,0.001684,0.001684
86,624.606,0.70153,0.45945,0.98824,0.92048,0.90026,0.93333,0.73129,0.79194,0.54309,0.98159,0.001585,0.001585,0.001585
87,631.754,0.69566,0.4526,0.99008,0.92372,0.90185,0.94047,0.74952,0.76577,0.53238,0.96645,0.001486,0.001486,0.001486
88,638.912,0.69195,0.45391,0.98227,0.92824,0.88633,0.93805,0.7399,0.77578,0.53212,0.97349,0.001387,0.001387,0.001387
89,646.192,0.70928,0.46507,0.99649,0.92397,0.90741,0.94191,0.74618,0.76596,0.52868,0.96477,0.001288,0.001288,0.001288
90,653.598,0.70037,0.45848,0.98398,0.91756,0.90684,0.94006,0.75073,0.7598,0.52961,0.96101,0.001189,0.001189,0.001189
91,661.789,0.57134,0.38515,0.92306,0.93849,0.87593,0.93472,0.73777,0.76858,0.53815,0.96894,0.00109,0.00109,0.00109
92,669.098,0.58038,0.38101,0.9312,0.92295,0.90947,0.94201,0.74709,0.76109,0.52791,0.95412,0.000991,0.000991,0.000991
93,676.069,0.5688,0.36893,0.92487,0.92015,0.90556,0.94395,0.74986,0.76753,0.53728,0.95743,0.000892,0.000892,0.000892
94,683.149,0.55698,0.36326,0.92855,0.9231,0.91143,0.9416,0.74912,0.77005,0.53471,0.95957,0.000793,0.000793,0.000793
95,690.238,0.55485,0.36429,0.91998,0.93117,0.90741,0.94166,0.75212,0.75441,0.52946,0.95863,0.000694,0.000694,0.000694
96,697.309,0.54403,0.35907,0.92346,0.92322,0.90926,0.93917,0.7491,0.75828,0.52676,0.96261,0.000595,0.000595,0.000595
97,704.986,0.54819,0.35637,0.92101,0.92024,0.91877,0.94108,0.75231,0.75871,0.5239,0.95961,0.000496,0.000496,0.000496
98,712.157,0.52912,0.33861,0.90998,0.93125,0.90556,0.9418,0.75068,0.74934,0.52742,0.95515,0.000397,0.000397,0.000397
99,719.287,0.53541,0.34269,0.91072,0.93817,0.89921,0.94147,0.75481,0.75077,0.52969,0.9526,0.000298,0.000298,0.000298
100,727.173,0.52923,0.33606,0.91148,0.92953,0.90379,0.94136,0.75393,0.75057,0.52217,0.95155,0.000199,0.000199,0.000199
